id,text,label,words
839,"` For Nordea , moving into the new headquarters signifies the beginning of a new era .",1,"['for', 'nordea', 'moving', 'into', 'the', 'new', 'headquarters', 'signifies', 'the', 'beginning', 'of', 'a', 'new', 'era']"
840,"`` I 'm happy with the outcome , '' Sneed said after the hearing .",1,"['i', 'm', 'happy', 'with', 'the', 'outcome', 'sneed', 'said', 'after', 'the', 'hearing']"
841,"`` Installation of the automatic varnishing line is an important part of the company 's strategy in the region of central and eastern Europe , '' said Jozef Misurec , the director of Ruukki Slovakia .",1,"['installation', 'of', 'the', 'automatic', 'varnishing', 'line', 'is', 'an', 'important', 'part', 'of', 'the', 'company', 's', 'strategy', 'in', 'the', 'region', 'of', 'central', 'and', 'eastern', 'europe', 'said', 'jozef', 'misurec', 'the', 'director', 'of', 'ruukki', 'slovakia']"
842,`` It allows the young child to move forward with his life . '',1,"['it', 'allows', 'the', 'young', 'child', 'to', 'move', 'forward', 'with', 'his', 'life']"
843,"`` Our decision and resolve on MeeGo is only stronger , '' she continued .",1,"['our', 'decision', 'and', 'resolve', 'on', 'meego', 'is', 'only', 'stronger', 'she', 'continued']"
844,1 November 2010 - Finnish textile and clothing company Marimekko Oyj ( HEL : MMO1V ) announced on Friday the opening of its first concept store in Seoul in cooperation with Japanese sector player Look Inc ( TYO : 8029 ) .,1,"['november', 'finnish', 'textile', 'and', 'clothing', 'company', 'marimekko', 'oyj', 'hel', 'mmo', 'v', 'announced', 'on', 'friday', 'the', 'opening', 'of', 'its', 'first', 'concept', 'store', 'in', 'seoul', 'in', 'cooperation', 'with', 'japanese', 'sector', 'player', 'look', 'inc', 'tyo']"
845,A new production line is being completed for the contract production of hormone treatments .,1,"['a', 'new', 'production', 'line', 'is', 'being', 'completed', 'for', 'the', 'contract', 'production', 'of', 'hormone', 'treatments']"
846,About Elcoteq Elcoteq SE is a leading electronics manufacturing services ( EMS ) company in the communications technology field .,1,"['about', 'elcoteq', 'elcoteq', 'se', 'is', 'a', 'leading', 'electronics', 'manufacturing', 'services', 'ems', 'company', 'in', 'the', 'communications', 'technology', 'field']"
847,About Nokia Nokia is a pioneer in mobile telecommunications and the world 's leading maker of mobile devices .,1,"['about', 'nokia', 'nokia', 'is', 'a', 'pioneer', 'in', 'mobile', 'telecommunications', 'and', 'the', 'world', 's', 'leading', 'maker', 'of', 'mobile', 'devices']"
848,"Finnish GeoSentric , a developer and provider of solutions , products , and technologies for location based services , has preliminary agreed on a EUR 6mn short-term funding with its leading investor .",1,"['finnish', 'geosentric', 'a', 'developer', 'and', 'provider', 'of', 'solutions', 'products', 'and', 'technologies', 'for', 'location', 'based', 'services', 'has', 'preliminary', 'agreed', 'on', 'a', 'eur', 'mn', 'short', 'term', 'funding', 'with', 'its', 'leading', 'investor']"
849,Finnish Raisio ( Diagnostics ) is launching new DNA-based quick tests to ensure the safety of food .,1,"['finnish', 'raisio', 'diagnostics', 'is', 'launching', 'new', 'dna', 'based', 'quick', 'tests', 'to', 'ensure', 'the', 'safety', 'of', 'food']"
850,"Finnish Suominen Corporation that makes wet wipes , nonwovens , and flexible packaging is starting employer-employee negotiations at its Tampere plant in Finland to lay off about 25 employees .",0,"['finnish', 'suominen', 'corporation', 'that', 'makes', 'wet', 'wipes', 'nonwovens', 'and', 'flexible', 'packaging', 'is', 'starting', 'employer', 'employee', 'negotiations', 'at', 'its', 'tampere', 'plant', 'in', 'finland', 'to', 'lay', 'off', 'about', 'employees']"
851,"According to Arokarhu , some of the purchases that had been scanned into the cash register computer disappeared when the total sum key was pressed .",0,"['according', 'to', 'arokarhu', 'some', 'of', 'the', 'purchases', 'that', 'had', 'been', 'scanned', 'into', 'the', 'cash', 'register', 'computer', 'disappeared', 'when', 'the', 'total', 'sum', 'key', 'was', 'pressed']"
852,"According to the company , staff will be laid off temporarily when necessary .",0,"['according', 'to', 'the', 'company', 'staff', 'will', 'be', 'laid', 'off', 'temporarily', 'when', 'necessary']"
853,Altia 's operating profit jumped to EUR 47 million from EUR 6.6 million .,1,"['altia', 's', 'operating', 'profit', 'jumped', 'to', 'eur', 'million', 'from', 'eur', 'million']"
854,Altimo and TeliaSonera said yesterday that Usmanov would be welcome to join the new company .,1,"['altimo', 'and', 'teliasonera', 'said', 'yesterday', 'that', 'usmanov', 'would', 'be', 'welcome', 'to', 'join', 'the', 'new', 'company']"
855,As a result of the negotiations the employment of 130 blue - and white-collar employees at the Oulu plant would be terminated .,0,"['as', 'a', 'result', 'of', 'the', 'negotiations', 'the', 'employment', 'of', 'blue', 'and', 'white', 'collar', 'employees', 'at', 'the', 'oulu', 'plant', 'would', 'be', 'terminated']"
856,Atria Group is a leading Scandinavian meat products group .,1,"['atria', 'group', 'is', 'a', 'leading', 'scandinavian', 'meat', 'products', 'group']"
857,"Atria will launch a campaign in September to promote the CampoMos brand on the Moscow market , he said .",1,"['atria', 'will', 'launch', 'a', 'campaign', 'in', 'september', 'to', 'promote', 'the', 'campomos', 'brand', 'on', 'the', 'moscow', 'market', 'he', 'said']"
858,"BG AD , Bulgaria 's leading Internet company .",1,"['bg', 'ad', 'bulgaria', 's', 'leading', 'internet', 'company']"
859,Certain shareholders have irrevocably agreed to vote in favor of the bond issue .,1,"['certain', 'shareholders', 'have', 'irrevocably', 'agreed', 'to', 'vote', 'in', 'favor', 'of', 'the', 'bond', 'issue']"
860,"Demand seems to have hit bottom now , and some signs of improvement can be seen .",1,"['demand', 'seems', 'to', 'have', 'hit', 'bottom', 'now', 'and', 'some', 'signs', 'of', 'improvement', 'can', 'be', 'seen']"
861,"Employees are also better prepared to answer calls , since they already have detailed information about the caller before they answer the phone . ''",1,"['employees', 'are', 'also', 'better', 'prepared', 'to', 'answer', 'calls', 'since', 'they', 'already', 'have', 'detailed', 'information', 'about', 'the', 'caller', 'before', 'they', 'answer', 'the', 'phone']"
862,Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) said on Friday ( 27 June ) that it has completed employee negotiations regarding a reorganisation of its operations .,1,"['finnish', 'automation', 'solutions', 'developer', 'cencorp', 'corporation', 'omx', 'helsinki', 'cnc', 'v', 'said', 'on', 'friday', 'june', 'that', 'it', 'has', 'completed', 'employee', 'negotiations', 'regarding', 'a', 'reorganisation', 'of', 'its', 'operations']"
863,"Finnish engineering and technology company Metso Oyj said on May 27 , 2008 it completed the acquisition of paper machinery technology from Japanese engineering company Mitsubishi Heavy Industries ( MHI ) for an undisclosed sum .",1,"['finnish', 'engineering', 'and', 'technology', 'company', 'metso', 'oyj', 'said', 'on', 'may', 'it', 'completed', 'the', 'acquisition', 'of', 'paper', 'machinery', 'technology', 'from', 'japanese', 'engineering', 'company', 'mitsubishi', 'heavy', 'industries', 'mhi', 'for', 'an', 'undisclosed', 'sum']"
864,"Furthermore , our fully electrically driven cranes are environmentally friendly .",1,"['furthermore', 'our', 'fully', 'electrically', 'driven', 'cranes', 'are', 'environmentally', 'friendly']"
865,Grapevine city officials in September approved $ 35 million in tax rebates and grants for the expansion .,1,"['grapevine', 'city', 'officials', 'in', 'september', 'approved', 'million', 'in', 'tax', 'rebates', 'and', 'grants', 'for', 'the', 'expansion']"
866,He also mentions that this improvement to the service follows the recent expansion of the Finnlines service from Bilbao via Antwerp and Helsinki and from Hull via Helsinki to St. Petersburg .,1,"['he', 'also', 'mentions', 'that', 'this', 'improvement', 'to', 'the', 'service', 'follows', 'the', 'recent', 'expansion', 'of', 'the', 'finnlines', 'service', 'from', 'bilbao', 'via', 'antwerp', 'and', 'helsinki', 'and', 'from', 'hull', 'via', 'helsinki', 'to', 'st', 'petersburg']"
867,"Iggesunds Bruk in Sweden is one of the most advanced , fully integrated pulp and paperboard mills in the world .",1,"['iggesunds', 'bruk', 'in', 'sweden', 'is', 'one', 'of', 'the', 'most', 'advanced', 'fully', 'integrated', 'pulp', 'and', 'paperboard', 'mills', 'in', 'the', 'world']"
868,"In the Homeware area , Fiskars provides leading branded products for home , kitchen , and interior design .",1,"['in', 'the', 'homeware', 'area', 'fiskars', 'provides', 'leading', 'branded', 'products', 'for', 'home', 'kitchen', 'and', 'interior', 'design']"
869,It is a solid credit that has been compared to a DZ Bank or a Rabobank .,1,"['it', 'is', 'a', 'solid', 'credit', 'that', 'has', 'been', 'compared', 'to', 'a', 'dz', 'bank', 'or', 'a', 'rabobank']"
870,"Jawad Williams scored 23 points in an impressive debut for Jerusalem , with Jason Rich adding 18 and Yuval Naimi chipping in with 16 points for Hapoel , which visits the yellow-and-blue next week .",1,"['jawad', 'williams', 'scored', 'points', 'in', 'an', 'impressive', 'debut', 'for', 'jerusalem', 'with', 'jason', 'rich', 'adding', 'and', 'yuval', 'naimi', 'chipping', 'in', 'with', 'points', 'for', 'hapoel', 'which', 'visits', 'the', 'yellow', 'and', 'blue', 'next', 'week']"
871,( I&H ) in a move to enhance growth .,1,"['i', 'h', 'in', 'a', 'move', 'to', 'enhance', 'growth']"
872,"More than 200 volunteers from Fiskars , the garden tool company , Home Depot ( NYSE : HD ) , the city of Baltimore and the neighborhood are working right now to create a garden sanctuary - in a single day .",1,"['more', 'than', 'volunteers', 'from', 'fiskars', 'the', 'garden', 'tool', 'company', 'home', 'depot', 'nyse', 'hd', 'the', 'city', 'of', 'baltimore', 'and', 'the', 'neighborhood', 'are', 'working', 'right', 'now', 'to', 'create', 'a', 'garden', 'sanctuary', 'in', 'a', 'single', 'day']"
873,NASDAQ-listed Yahoo Inc has introduced a new service that enables Malaysians to take their favorite Internet content and services with them on their mobile phones .,1,"['nasdaq', 'listed', 'yahoo', 'inc', 'has', 'introduced', 'a', 'new', 'service', 'that', 'enables', 'malaysians', 'to', 'take', 'their', 'favorite', 'internet', 'content', 'and', 'services', 'with', 'them', 'on', 'their', 'mobile', 'phones']"
874,"Nordea Bank ( STO : NDA ) and Sampo Bank have helped Finnish real estate investment company Sponda ( HEL : SDA1V ) place a EUR100m ( USD125 .4 m ) domestic bond , the company said Friday .",1,"['nordea', 'bank', 'sto', 'nda', 'and', 'sampo', 'bank', 'have', 'helped', 'finnish', 'real', 'estate', 'investment', 'company', 'sponda', 'hel', 'sda', 'v', 'place', 'a', 'eur', 'm', 'usd', 'm', 'domestic', 'bond', 'the', 'company', 'said', 'friday']"
875,"O'Leary 's Material Handling Services , located in Perth , is the leading company in Western Australia that supplies , installs and provides service for tail lifts .",1,"['o', 'leary', 's', 'material', 'handling', 'services', 'located', 'in', 'perth', 'is', 'the', 'leading', 'company', 'in', 'western', 'australia', 'that', 'supplies', 'installs', 'and', 'provides', 'service', 'for', 'tail', 'lifts']"
876,One attractive factor about the tablets for media companies is that they provide a new way of making money .,1,"['one', 'attractive', 'factor', 'about', 'the', 'tablets', 'for', 'media', 'companies', 'is', 'that', 'they', 'provide', 'a', 'new', 'way', 'of', 'making', 'money']"
877,One of Uponor 's promising future products is a hydronic cooling system .,1,"['one', 'of', 'uponor', 's', 'promising', 'future', 'products', 'is', 'a', 'hydronic', 'cooling', 'system']"
878,"Our strong company brands - ESL Shipping , Leipurin , Telko and Kaukomarkkinat - aim to be the market leaders in their sectors .",1,"['our', 'strong', 'company', 'brands', 'esl', 'shipping', 'leipurin', 'telko', 'and', 'kaukomarkkinat', 'aim', 'to', 'be', 'the', 'market', 'leaders', 'in', 'their', 'sectors']"
879,"Overall , 50 percent of respondents were confident about their security when banking online .",1,"['overall', 'percent', 'of', 'respondents', 'were', 'confident', 'about', 'their', 'security', 'when', 'banking', 'online']"
880,Poyry is recognized as one of the world 's leading advisors to the global forestry industry .,1,"['poyry', 'is', 'recognized', 'as', 'one', 'of', 'the', 'world', 's', 'leading', 'advisors', 'to', 'the', 'global', 'forestry', 'industry']"
881,Precedex is approved for IV sedation of initially intubated and mechanically ventilated patients in intensive care .,1,"['precedex', 'is', 'approved', 'for', 'iv', 'sedation', 'of', 'initially', 'intubated', 'and', 'mechanically', 'ventilated', 'patients', 'in', 'intensive', 'care']"
882,Ramirent is a leading company in machinery and equipment rentals for construction and industry .,1,"['ramirent', 'is', 'a', 'leading', 'company', 'in', 'machinery', 'and', 'equipment', 'rentals', 'for', 'construction', 'and', 'industry']"
883,Ramirent is the leading construction machinery rental company in Finland with annual sales of EUR 134 million in 2009 and operating nationwide through 83 outlets and 612 employees .,1,"['ramirent', 'is', 'the', 'leading', 'construction', 'machinery', 'rental', 'company', 'in', 'finland', 'with', 'annual', 'sales', 'of', 'eur', 'million', 'in', 'and', 'operating', 'nationwide', 'through', 'outlets', 'and', 'employees']"
884,"Russia 's top container shipping group , Fesco , and Finnish logistics company Nurminen Logistics have started a pilot project offering clients direct intermodal transportation service from Finland to Asia Pacific countries , Fesco said in a statement .",1,"['russia', 's', 'top', 'container', 'shipping', 'group', 'fesco', 'and', 'finnish', 'logistics', 'company', 'nurminen', 'logistics', 'have', 'started', 'a', 'pilot', 'project', 'offering', 'clients', 'direct', 'intermodal', 'transportation', 'service', 'from', 'finland', 'to', 'asia', 'pacific', 'countries', 'fesco', 'said', 'in', 'a', 'statement']"
